battle_id,first_pokemon_id,second_pokemon_id,winner_pokemon_id
1660,681,484,484
1661,677,739,677
1662,290,601,601
1663,658,82,82
1664,661,283,283
1665,778,619,778
1666,155,378,155
1667,703,619,703
1668,488,687,687
1669,27,325,27
1670,681,646,646
1671,701,137,701
1672,143,42,42
1673,218,238,218
1674,314,673,314
1675,271,229,271
1676,193,210,193
1677,303,261,261
1678,246,592,246
1679,570,24,24
1680,463,4,4
1681,335,743,335
1682,405,232,232
1683,349,659,349
1684,71,16,71
1685,800,369,800
1686,312,478,478
1687,62,470,62
1688,760,150,760
1689,323,9,9
1690,792,126,792
1691,779,636,636
1692,203,672,672
1693,630,552,552
1694,568,462,568
1695,319,475,475
1696,107,773,773
1697,424,92,424
1698,421,58,421
1699,148,615,148
1700,239,338,338
1701,125,600,125
1702,265,784,265
1703,517,397,397
1704,672,768,768
1705,621,453,453
1706,568,726,726
1707,119,505,505
1708,358,707,707
1709,542,516,542
1710,87,356,87
1711,742,150,742
1712,397,311,397
1713,517,680,517
1714,228,43,228
1715,581,98,581
1716,289,549,549
1717,402,59,59
1718,722,746,746
1719,20,668,20
1720,288,540,540
1721,455,688,455
1722,242,739,242
1723,349,207,349
1724,694,136,694
1725,88,526,526
1726,543,682,682
1727,768,663,663
1728,291,242,242
1729,577,745,745
1730,378,28,28
1731,51,623,623
1732,666,102,102
1733,622,29,622
1734,221,366,366
1735,444,62,444
1736,577,742,742
1737,638,423,423
1738,69,508,508
1739,297,29,29
1740,565,311,565
1741,324,416,416
1742,764,503,503
1743,505,328,328
1744,590,256,590
1745,214,766,766
1746,720,642,720
1747,430,148,430
1748,81,267,267
1749,442,560,560
1750,710,202,710
1751,113,18,18
1752,627,613,613
1753,396,390,396
1754,36,445,36
1755,785,386,785
1756,31,6,31
1757,457,337,337
1758,457,54,54
1759,754,29,29
1760,435,503,503
1761,760,273,273
1762,368,253,368
1763,709,507,709
1764,131,343,131
1765,432,70,432
1766,437,229,437
1767,20,623,20
1768,336,434,336
1769,457,77,77
1770,703,250,703
1771,346,474,474
1772,570,135,570
1773,186,544,544
1774,108,99,108
1775,377,522,522
1776,512,557,557
1777,440,588,588
1778,24,799,24
1779,759,490,490
1780,756,727,727
1781,383,509,383
1782,257,447,257
1783,402,50,50
1784,330,665,330
1785,418,416,418
1786,131,221,131
1787,523,418,418
1788,367,256,367
1789,533,660,533
1790,163,524,163
1791,557,13,557
1792,161,34,161
1793,334,339,339
1794,695,759,759
1795,131,692,131
1796,796,234,234
1797,750,452,750
1798,71,749,749
1799,791,448,448
1800,525,796,525
1801,625,134,134
1802,105,473,473
1803,476,766,766
1804,315,16,16
1805,332,318,332
1806,381,150,381
1807,22,517,22
1808,398,561,398
1809,464,9,9
1810,617,75,75
1811,672,315,672
1812,123,680,123
1813,299,623,623
1814,767,37,37
1815,795,635,635
1816,699,534,699
1817,347,465,465
1818,346,658,658
1819,430,513,513
1820,189,366,366
1821,572,150,572
1822,588,234,234
1823,683,165,165
1824,40,672,40
1825,86,334,334
1826,737,480,737
1827,659,716,716
1828,159,377,159
1829,616,680,616
1830,766,234,234
1831,31,296,31
1832,691,442,442
1833,374,111,111
1834,645,722,722
1835,19,330,19
1836,444,168,444
1837,255,765,255
1838,190,411,411
1839,167,467,467
1840,638,736,736
1841,30,133,133
1842,345,797,797
1843,56,116,56
1844,121,397,397
1845,554,638,554
1846,755,54,755
1847,42,492,42
1848,503,706,706
1849,141,498,498
1850,428,662,428
1851,139,387,387
1852,557,4,557
1853,178,45,178
1854,194,28,28
1855,461,208,461
1856,352,522,522
1857,501,342,501
1858,730,338,338
1859,403,99,99
1860,534,19,534
1861,486,246,246
1862,632,44,44
1863,159,490,490
1864,288,633,633
1865,751,393,393
1866,691,226,691
1867,426,427,427
1868,488,83,83
1869,446,731,731
1870,41,75,75
1871,581,122,581
1872,346,269,269
1873,176,145,145
1874,454,469,469
1875,220,11,11
1876,474,433,474
1877,323,604,604
1878,362,41,362
1879,410,188,188
1880,193,225,193
1881,496,768,768
1882,517,303,303
1883,564,585,585
1884,386,632,632
1885,686,421,421
1886,576,20,20
1887,772,401,772
1888,361,24,24
1889,667,369,369
1890,1,153,153
1891,367,577,367
1892,361,686,361
1893,16,448,16
1894,377,339,339
1895,195,719,195
1896,269,716,716
1897,732,607,732
1898,287,699,699
1899,519,13,519
1900,36,404,36
1901,57,371,57
1902,6,460,6
1903,40,674,674
1904,366,23,23
1905,501,372,372
1906,96,205,96
1907,491,196,196
1908,520,184,184
1909,68,257,257
1910,730,141,141
1911,156,590,590
1912,649,589,589
1913,219,438,438
1914,93,41,93
1915,314,411,314
1916,472,483,472
1917,185,394,394
1918,738,627,738
1919,146,359,146
1920,81,612,612
1921,308,703,703
1922,643,565,643
1923,481,614,481
1924,13,153,153
1925,364,723,723
1926,250,673,250
1927,373,678,373
1928,306,38,306
1929,188,191,191
1930,746,516,516
1931,517,316,316
1932,443,204,204
1933,524,492,524
1934,432,610,432
1935,224,463,463
1936,335,206,206
1937,788,348,348
1938,529,4,529
1939,523,407,523
1940,526,643,643
1941,453,76,453
1942,212,29,212
1943,511,205,205
1944,335,300,300
1945,224,111,111
1946,485,201,201
1947,151,498,498
1948,735,220,735
1949,341,405,341
1950,692,123,692
1951,31,151,31
1952,335,406,406
1953,539,55,55
1954,773,744,773
1955,723,142,142
1956,344,465,465
1957,387,709,709
1958,346,201,346
1959,773,779,773
1960,599,480,599
1961,506,203,203
1962,469,393,469
1963,339,685,685
1964,41,317,317
1965,139,787,787
1966,455,168,168
1967,720,306,306
1968,362,523,362
1969,40,649,649
1970,57,404,57
1971,73,774,774
1972,248,574,574
1973,589,49,589
1974,58,680,680
1975,482,471,482
1976,400,88,400
1977,399,497,497
1978,593,682,682
1979,690,262,690
1980,64,583,583
1981,488,211,211
1982,109,676,676
1983,165,139,165
1984,250,72,72
1985,176,317,317
1986,243,426,426
1987,34,572,572
1988,534,79,534
1989,212,92,212
1990,260,534,534
1991,139,465,139
1992,405,338,338
1993,262,559,559
1994,161,771,771
1995,694,359,694
1996,430,543,430
1997,631,147,147
1998,587,315,587
1999,531,280,531
2000,62,755,62
2001,104,741,104
2002,304,779,304
2003,83,353,83
2004,341,567,341
2005,310,647,647
2006,132,76,76
2007,313,451,313
2008,203,162,162
2009,361,446,446
2010,759,109,109
2011,628,356,628
2012,269,494,494
2013,379,201,379
2014,60,270,270
2015,561,659,659
2016,378,323,378
2017,21,461,21
2018,731,494,731
2019,769,259,259
2020,494,384,494
2021,194,719,719
2022,690,68,690
2023,197,149,197
2024,559,704,704
2025,298,113,298
2026,477,619,477
2027,695,483,483
2028,534,487,534
2029,652,575,652
2030,640,165,165
2031,153,229,153
2032,484,123,484
2033,800,731,731
2034,45,149,149
2035,185,366,366
2036,474,510,474
2037,53,97,97
2038,282,124,124
2039,615,166,166
2040,369,679,679
2041,176,406,406
2042,476,422,476
2043,231,703,703
2044,367,746,367
2045,763,291,291
2046,535,239,535
2047,23,167,23
2048,464,131,131
2049,106,153,153
2050,798,726,726
2051,53,557,53
2052,447,52,52
2053,545,268,545
2054,469,662,469
2055,473,695,473
2056,671,796,671
2057,540,182,540
2058,157,774,157
2059,142,79,142
2060,308,580,580
2061,40,475,475
2062,736,29,736
2063,797,44,797
2064,41,470,41
2065,147,372,147
2066,297,316,316
2067,713,279,713
2068,635,394,394
2069,684,9,9
2070,345,116,116
2071,529,753,529
2072,724,639,724
2073,253,153,153
2074,467,287,467
2075,237,735,735
2076,174,262,174
2077,785,780,785
2078,25,5,25
2079,461,132,461
2080,520,395,520
2081,722,780,722
2082,596,561,596
2083,461,319,319
2084,424,660,660
2085,60,520,520
2086,690,653,690
2087,47,307,307
2088,664,223,223
2089,457,437,437
2090,540,445,540
2091,564,713,713
2092,552,517,552
2093,186,678,186
2094,372,165,165
2095,299,467,467
2096,26,659,26
2097,658,506,658
2098,628,225,628
2099,295,628,628
2100,228,778,228
2101,210,577,577
2102,193,308,193
2103,624,622,622
2104,50,512,50
2105,594,626,594
2106,683,194,683
2107,642,740,740
2108,194,687,687
2109,375,53,375
2110,613,293,613
2111,795,515,795
2112,391,195,391
2113,485,680,680
2114,220,619,619
2115,748,272,748
2116,694,319,694
2117,625,519,519
2118,493,747,747
2119,779,344,344
2120,371,63,63
2121,412,43,43
2122,330,583,583
2123,494,86,494
2124,533,559,533
2125,332,353,332
2126,193,135,135
2127,133,579,133
2128,745,542,745
2129,490,460,490
2130,553,660,553
2131,328,789,789
2132,678,334,334
2133,583,476,583
2134,549,707,549
2135,255,625,625
2136,513,540,513
2137,792,255,792
2138,92,364,92
2139,513,290,513
2140,254,58,58
2141,49,307,307
2142,608,47,608
2143,313,512,313
2144,191,234,234
2145,628,201,628
2146,104,118,104
2147,81,771,771
2148,580,567,580
2149,729,552,552
2150,383,328,328
2151,584,285,285
2152,323,185,185
2153,388,100,100
2154,103,654,103
2155,413,347,413
2156,286,344,344
2157,266,247,247
2158,24,308,24
2159,289,105,105
2160,174,482,174
2161,101,401,101
2162,139,797,797
2163,26,259,26
2164,738,546,546
2165,232,523,232
2166,31,750,750
2167,319,82,319
2168,366,177,177
2169,601,29,29
2170,223,591,223
2171,553,346,553
2172,18,789,18
2173,372,72,72
2174,672,765,765
2175,651,617,651
2176,67,370,67
2177,52,190,52
2178,783,37,37
2179,586,444,444
2180,113,166,166
2181,201,257,257
2182,48,742,48
2183,348,243,348
2184,357,448,448
2185,510,58,58
2186,211,317,317
2187,639,240,240
2188,289,148,148
2189,697,148,697
2190,615,153,153
2191,239,206,206
2192,539,109,109
2193,116,470,116
2194,787,685,787
2195,211,404,404
2196,248,273,248
2197,355,602,602
2198,193,472,472
2199,669,147,147
2200,465,604,465
2201,326,550,550
2202,251,192,192
2203,424,461,424
2204,379,685,685
2205,367,549,549
2206,610,382,610
2207,498,119,498
2208,52,544,544
2209,561,550,550
2210,794,31,794
2211,565,692,692
2212,139,755,139
2213,180,338,338
2214,258,262,258
2215,399,714,714
2216,591,486,591
2217,557,378,557
2218,541,742,541
2219,538,5,538
2220,155,212,155
2221,113,262,262
2222,737,59,59
2223,37,679,679
2224,231,581,581
2225,739,541,541
2226,240,500,240
2227,275,147,147
2228,194,427,427
2229,513,627,513
2230,701,719,701
2231,691,134,134
2232,253,558,253
2233,512,727,512
2234,87,397,397
2235,554,143,554
2236,622,54,622
2237,64,403,64
2238,19,603,603
2239,305,603,603
2240,152,686,686
2241,341,194,341
2242,459,665,665
2243,456,766,766
2244,547,795,795
2245,331,715,715
2246,331,245,245
2247,414,301,301
2248,701,467,467
2249,205,576,205
2250,699,705,705
2251,356,576,576
2252,243,196,196
2253,184,115,184
2254,255,103,103
2255,669,392,392
2256,158,780,158
2257,460,403,403
2258,564,284,284
2259,146,196,146
2260,673,679,679
2261,59,714,59
2262,176,155,155
2263,437,181,181
2264,110,253,110
2265,640,324,324
2266,429,530,429
2267,445,569,569
2268,740,648,648
2269,553,208,553
2270,585,512,512
2271,387,245,245
2272,746,374,746
2273,564,610,610
2274,448,567,448
2275,582,84,84
2276,212,74,212
2277,711,543,711
2278,221,796,796
2279,70,637,70
2280,547,114,547
2281,59,548,59
2282,716,208,716
2283,238,763,763
2284,314,160,314
2285,726,14,726
2286,450,63,63
2287,428,734,428
2288,663,578,663
2289,432,225,225
2290,600,105,600
2291,478,302,478
2292,397,793,793
2293,430,228,430
2294,517,485,517
2295,432,418,432
2296,177,258,177
2297,212,169,212
2298,237,800,800
2299,562,134,134
2300,340,254,340
2301,26,430,430
2302,134,639,134
2303,373,780,373
2304,264,364,264
2305,17,572,572
2306,638,585,638
2307,751,203,751
2308,540,257,540
2309,653,134,134
2310,669,99,99
2311,172,214,172
2312,378,420,420
2313,199,376,376
2314,504,605,504
2315,617,135,135
2316,313,138,138
2317,79,212,212
2318,249,684,249
2319,641,288,288
2320,303,638,638
2321,492,553,553
2322,694,543,694
2323,430,131,430
2324,247,791,247
2325,744,401,401
2326,565,170,565
2327,328,393,393
2328,791,139,139
2329,310,641,310
2330,256,85,85
2331,582,388,582
2332,79,103,103
2333,235,767,767
2334,742,162,162
2335,769,2,2
2336,477,743,477
2337,724,552,552
2338,312,501,501
2339,296,378,296
2340,746,337,337
2341,29,495,495
2342,67,532,532
2343,55,431,431
2344,607,737,737
2345,593,221,221
2346,474,716,716
2347,792,370,792
2348,149,461,149
2349,338,774,338
2350,113,282,282
2351,114,531,531
2352,224,63,63
2353,735,243,735
2354,733,439,439
2355,397,735,735
2356,87,333,333
2357,584,697,697
2358,277,560,560
2359,646,510,646
2360,627,563,563
2361,225,470,470
2362,734,446,446
2363,473,650,473
2364,642,124,124
2365,51,240,240
2366,186,39,186
2367,399,599,599
2368,708,104,104
2369,574,1,574
2370,720,425,425
2371,82,333,333
2372,336,449,336
2373,582,751,751
2374,575,679,679
2375,223,211,223
2376,345,280,280
2377,524,23,23
2378,136,23,23
2379,496,689,496
2380,271,773,773
2381,766,184,184
2382,214,281,214
2383,243,616,616
2384,573,100,100
2385,575,170,170
2386,299,600,600
2387,437,53,437
2388,140,554,554
2389,306,704,704
2390,251,306,306
2391,346,704,704
2392,445,104,104
2393,120,603,603
2394,153,30,30
2395,497,409,409
2396,540,515,540
2397,760,790,760
2398,248,546,248
2399,118,305,305
2400,458,666,666
2401,462,718,718
2402,767,491,767
2403,427,264,427
2404,96,315,315
2405,21,449,21
2406,559,6,6
2407,70,757,757
2408,409,206,409
2409,495,154,154
2410,49,544,544
2411,74,59,59
2412,584,780,780
2413,52,611,611
2414,540,380,540
2415,391,238,391
2416,126,266,126
2417,14,175,175
2418,340,692,340
2419,711,212,212
2420,482,603,603
2421,64,485,64
2422,746,393,393
2423,754,551,551
2424,694,277,694
2425,450,680,680
2426,188,541,541
2427,705,35,705
2428,737,168,737
2429,457,486,486
2430,138,703,703
2431,180,663,663
2432,634,317,317
2433,337,714,714
2434,434,472,472
2435,483,470,483
2436,147,158,147
2437,344,527,344
2438,473,341,341
2439,186,182,186
2440,531,22,531
2441,648,282,648
2442,797,480,797
2443,521,516,516
2444,519,358,519
2445,730,107,730
2446,23,25,23
2447,87,270,270
2448,789,200,200
2449,193,261,261
2450,778,25,778
2451,96,57,57
2452,691,396,691
2453,50,482,482
2454,340,558,340
2455,203,597,203
2456,369,602,369
2457,592,746,746
2458,135,317,317
2459,569,681,569
2460,558,259,259
2461,253,91,91
2462,634,657,634
2463,7,240,7
2464,220,63,63
2465,696,250,250
2466,97,80,80
2467,380,746,380
2468,343,308,343
2469,403,214,214
2470,70,542,70
2471,199,491,199
2472,96,147,147
2473,461,718,718
2474,379,209,209
2475,582,564,582
2476,233,123,233
2477,121,485,121
2478,745,435,745
2479,587,550,550
2480,597,662,597
2481,427,188,188
2482,720,243,720
2483,755,245,245
2484,428,692,428
2485,418,763,418
2486,579,154,154
2487,515,186,186
2488,99,32,32
2489,167,307,307
2490,729,428,428
2491,118,226,118
2492,438,59,59
2493,405,336,336
2494,566,401,401
2495,229,798,798
2496,799,91,799
2497,93,797,797
2498,132,185,132
2499,85,195,85
2500,241,153,153
2501,72,688,688
2502,258,98,258
2503,577,780,780
2504,29,471,29
2505,225,451,451
2506,226,471,471
2507,55,259,259
2508,146,668,146
2509,318,347,347
2510,472,661,472
2511,546,224,546
2512,676,665,676
2513,381,272,272
2514,102,192,102
2515,765,463,463
2516,302,228,228
2517,778,373,778
2518,60,18,60
2519,102,493,102
2520,692,383,383
2521,110,388,388
2522,30,241,30
2523,272,774,272
2524,22,700,700
2525,83,582,582
2526,6,224,6
2527,784,177,177
2528,136,308,136
2529,10,630,630
2530,755,574,574
2531,463,636,463
2532,190,244,244
2533,619,654,619
2534,80,295,80
2535,38,485,485
2536,286,309,286
2537,700,230,700
2538,764,712,712
2539,457,318,457
2540,411,482,482
2541,279,14,279
2542,193,347,193
2543,781,225,781
2544,109,223,223
2545,450,110,110
2546,774,118,774
2547,351,587,587
2548,706,492,706
2549,72,229,229
2550,696,31,31
2551,536,304,536
2552,15,774,774
2553,310,407,407
2554,554,436,554
2555,270,364,270
2556,399,548,548
2557,538,413,538
2558,566,47,47
2559,534,197,534
2560,84,604,84
2561,573,575,575
2562,26,259,26
2563,227,420,227
2564,548,614,614
2565,80,598,80
2566,500,696,696
2567,88,512,512
2568,284,365,365
2569,273,215,273
2570,53,590,590
2571,130,209,209
2572,278,327,327
2573,441,361,361
2574,794,412,794
2575,297,215,215
2576,27,717,717
2577,739,373,373
2578,401,312,401
2579,55,457,457
2580,22,615,22
2581,208,688,688
2582,678,584,678
2583,364,515,364
2584,614,32,32
2585,418,559,418
2586,699,424,699
2587,112,583,583
2588,264,794,264
2589,231,97,97
2590,542,238,542
2591,447,528,528
2592,58,165,165
2593,314,417,314
2594,588,43,588
2595,623,101,623
2596,379,732,732
2597,260,70,70
2598,692,446,692
2599,140,27,140
2600,67,168,67
2601,164,531,531
2602,785,617,785
2603,378,465,465
2604,105,450,450
2605,415,758,758
2606,16,692,692
2607,644,184,184
2608,626,663,663
2609,565,775,565
2610,510,296,296
2611,359,546,546
2612,383,629,629
2613,465,204,465
2614,423,585,423
2615,174,690,690
2616,374,149,149
2617,420,433,420
2618,589,485,589
2619,700,617,700
2620,8,443,8
2621,162,437,437
2622,704,266,704
2623,673,431,431
2624,45,460,460
2625,590,168,590
2626,301,39,301
2627,299,643,643
2628,120,674,674
2629,349,409,409
2630,175,228,228
2631,647,760,647
2632,518,127,518
2633,670,223,223
2634,179,56,56
2635,96,591,591
2636,627,663,627
2637,568,95,568
2638,37,698,37
2639,106,408,106
2640,334,644,334
2641,125,741,125
2642,467,477,477
2643,415,623,623
2644,783,498,783
2645,470,5,5
2646,329,246,246
2647,279,262,279
2648,729,176,729
2649,75,104,75
2650,237,96,96
2651,566,7,7
2652,91,117,91
2653,204,275,275
2654,471,19,19
2655,38,384,384
2656,404,348,348
2657,628,661,628
2658,274,401,274
2659,217,32,32
2660,341,474,341
2661,505,285,505
2662,272,280,280
2663,695,154,154
2664,726,558,726
2665,624,185,185
2666,26,93,93
2667,781,753,781
2668,644,386,386
2669,309,601,309
2670,496,762,496
2671,312,503,503
2672,418,409,418
2673,297,210,297
2674,734,441,441
2675,40,715,715
2676,7,328,7
2677,263,58,263
2678,372,426,426
2679,74,393,393
2680,64,425,425
2681,62,127,127
2682,259,99,259
2683,57,626,626
2684,198,50,198
2685,580,464,580
2686,504,499,499
2687,666,91,91
2688,112,737,737
2689,386,494,494
2690,753,588,588
2691,89,110,110
2692,338,465,465
2693,777,726,726
2694,462,628,628
2695,20,50,20
2696,202,326,326
2697,162,23,23
2698,149,133,133
2699,349,251,349
2700,768,39,768
2701,521,738,521
2702,353,213,213
2703,297,255,255
2704,333,340,340
2705,450,119,119
2706,470,351,351
2707,594,634,594
2708,451,2,451
2709,6,299,299
2710,13,642,13
2711,603,742,603
2712,570,258,570
2713,121,631,121
2714,438,358,438
2715,242,685,685
2716,331,82,82
2717,306,563,306
2718,223,665,223
2719,548,480,480
2720,339,217,339
2721,742,505,505
2722,336,733,336
2723,212,586,586
2724,53,599,599
2725,257,96,257
2726,397,110,110
2727,505,794,794
2728,118,735,735
2729,41,80,80
2730,314,132,314
2731,532,130,130
2732,295,272,272
2733,453,366,453
2734,289,767,767
2735,437,791,437
2736,411,92,92
2737,570,114,570
2738,781,373,373
2739,163,566,163
2740,685,24,24
2741,133,567,133
2742,83,452,452
2743,573,568,568
2744,257,111,257
2745,435,186,186
2746,359,18,359
2747,786,671,786
2748,332,449,449
2749,53,687,687
2750,169,240,169
2751,785,796,785
2752,550,199,550
2753,365,362,362
2754,553,718,553
2755,601,393,393
2756,430,684,684
2757,156,13,13
2758,221,467,467
2759,446,644,446
2760,47,81,47
2761,416,527,527
2762,762,785,785
2763,571,225,225
2764,180,569,569
2765,697,464,697
2766,368,7,7
2767,554,37,554
2768,366,410,410
2769,597,725,725
2770,389,411,411
2771,540,390,540
2772,359,383,383
2773,785,81,785
